0	2.250385	8.940155	19.886831	34.791814	53.248541	74.753557	98.720256	124.494895	151.374409	178.625592	205.505105	231.279745	255.246446	276.751458	295.208184	310.11317	321.059846	327.749615	330	0	27.158107	53.575412	78.53132	101.345095	121.394446	138.132471	151.102599	159.951044	164.436441	164.436441	159.951044	151.102599	138.132469	121.394447	101.345097	78.531319	53.575409	27.158107	0	27.859692	-6.690686	6.824294	13.181304	13.543616	9.565135	3.164995	-3.721001	-9.384049	-12.553764	-12.553764	-9.384049	-3.721001	3.164996	9.565135	13.543615	13.181304	6.824293	-6.690686	-27.859692
0	2.284482	9.075612	20.188147	35.318962	54.055337	75.886187	100.216017	126.381182	153.66796	181.33204	208.618819	234.783984	259.113816	280.944662	299.681036	314.811854	325.924389	332.715518	335	0	27.569594	54.387161	79.721189	102.880626	123.233755	140.225387	153.392032	162.374545	166.927903	166.927903	162.374545	153.392032	140.225385	123.233756	102.880629	79.721187	54.387157	27.569593	0	28.718699	-6.901177	7.028563	13.581664	13.956861	9.85851	3.264295	-3.830912	-9.66616	-12.932296	-12.932295	-9.66616	-3.830912	3.264296	9.85851	13.956861	13.581664	7.028561	-6.901177	-28.718699
0	2.318578	9.211069	20.489462	35.846111	54.862133	77.018817	101.711778	128.267468	155.961512	184.038489	211.732533	238.288222	262.981186	285.137866	304.153887	319.510538	330.788932	337.681422	340	0	27.98108	55.19891	80.911057	104.416158	125.073065	142.318304	155.681466	164.798045	169.419364	169.419364	164.798045	155.681465	142.318302	125.073066	104.416161	80.911056	55.198906	27.98108	0	29.590623	-7.114834	7.235902	13.988043	14.376321	10.156297	3.365089	-3.942475	-9.952513	-13.316519	-13.316519	-9.952513	-3.942475	3.36509	10.156296	14.37632	13.988043	7.235901	-7.114834	-29.590623
0	2.352675	9.346526	20.790778	36.37326	55.668929	78.151446	103.20754	130.153754	158.255064	186.744937	214.846247	241.792461	266.848557	289.33107	308.626738	324.209223	335.653476	342.647325	345	0	28.392567	56.010658	82.100926	105.95169	126.912375	144.41122	157.970899	167.221546	171.910825	171.910825	167.221546	157.970899	144.411218	126.912376	105.951692	82.100924	56.010654	28.392566	0	30.475467	-7.331656	7.446313	14.400443	14.801994	10.458495	3.467376	-4.055691	-10.243108	-13.706435	-13.706435	-10.243107	-4.05569	3.467377	10.458495	14.801994	14.400443	7.446312	-7.331657	-30.475467
0	2.386772	9.481983	21.092094	36.900408	56.475725	79.284076	104.703301	132.04004	160.548615	189.451385	217.95996	245.296699	270.715927	293.524274	313.09959	328.907907	340.518019	347.613228	350	0	28.804053	56.822407	83.290794	107.487222	128.751685	146.504136	160.260332	169.645047	174.402286	174.402286	169.645047	160.260332	146.504134	128.751686	107.487224	83.290792	56.822403	28.804053	0	31.373228	-7.551645	7.659796	14.818863	15.233882	10.765105	3.571156	-4.170559	-10.537944	-14.102042	-14.102042	-10.537944	-4.170558	3.571157	10.765105	15.233882	14.818863	7.659794	-7.551645	-31.373228
0	2.420869	9.61744	21.393409	37.427557	57.282521	80.416705	106.199063	133.926327	162.842167	192.157834	221.073674	248.800938	274.583298	297.717477	317.572441	333.606592	345.382562	352.579131	355	0	29.21554	57.634156	84.480662	109.022753	130.590995	148.597052	162.549766	172.068547	176.893748	176.893748	172.068547	162.549765	148.59705	130.590996	109.022756	84.480661	57.634152	29.215539	0	32.283907	-7.774799	7.876349	15.243304	15.671984	11.076127	3.67643	-4.287079	-10.837022	-14.503341	-14.503341	-10.837022	-4.287079	3.676431	11.076127	15.671984	15.243303	7.876348	-7.7748	-32.283907
0	2.454965	9.752896	21.694725	37.954706	58.089318	81.549335	107.694824	135.812613	165.135719	194.864282	224.187388	252.305177	278.450668	301.910681	322.045292	338.305276	350.247105	357.545035	360	0	29.627026	58.445904	85.670531	110.558285	132.430304	150.689968	164.839199	174.492048	179.385209	179.385209	174.492048	164.839199	150.689966	132.430305	110.558288	85.670529	58.4459	29.627026	0	33.207504	-8.001119	8.095974	15.673764	16.116301	11.39156	3.783197	-4.405252	-11.140343	-14.910332	-14.910332	-11.140343	-4.405252	3.783198	11.39156	16.116301	15.673764	8.095973	-8.00112	-33.207504
0	2.489062	9.888353	21.996041	38.481855	58.896114	82.681965	109.190586	137.698899	167.42927	197.570731	227.301101	255.809415	282.318038	306.103885	326.518143	343.00396	355.111648	362.510938	365	0	30.038513	59.257653	86.860399	112.093817	134.269614	152.782885	167.128632	176.915549	181.87667	181.87667	176.915549	167.128632	152.782883	134.269615	112.09382	86.860398	59.257649	30.038512	0	34.14402	-8.230605	8.318671	16.110245	16.566831	11.711406	3.891458	-4.525078	-11.447905	-15.323015	-15.323014	-11.447905	-4.525077	3.891459	11.711405	16.566831	16.110245	8.318669	-8.230605	-34.14402
0	2.523159	10.02381	22.297356	39.009003	59.70291	83.814594	110.686347	139.585186	169.722822	200.277179	230.414815	259.313654	286.185409	310.297089	330.990995	347.702645	359.976191	367.476841	370	0	30.449999	60.069402	88.050268	113.629349	136.108924	154.875801	169.418066	179.339049	184.368131	184.368131	179.339049	169.418065	154.875799	136.108925	113.629351	88.050266	60.069397	30.449999	0	35.093453	-8.463257	8.544439	16.552746	17.023576	12.035663	4.001212	-4.646556	-11.759709	-15.741389	-15.741389	-11.759709	-4.646555	4.001213	12.035663	17.023576	16.552746	8.544437	-8.463257	-35.093453
0	2.557256	10.159267	22.598672	39.536152	60.509706	84.947224	112.182109	141.471472	172.016374	202.983627	233.528529	262.817892	290.052779	314.490293	335.463846	352.401329	364.840734	372.442744	375	0	30.861486	60.88115	89.240136	115.16488	137.948234	156.968717	171.707499	181.76255	186.859593	186.859592	181.76255	171.707499	156.968715	137.948235	115.164883	89.240135	60.881146	30.861485	0	36.055804	-8.699074	8.773278	17.001268	17.486535	12.364332	4.112459	-4.769686	-12.075755	-16.165456	-16.165456	-12.075755	-4.769686	4.11246	12.364331	17.486535	17.001267	8.773276	-8.699074	-36.055804
